,price
2995,159
2996,260
2997,555
2998,87
2999,43
3000,199
3001,90
3002,195
3003,185
3004,400
3005,200
3006,100
3007,225
3008,450
3009,80
3010,89
3011,179
3012,90
3013,275
3014,35
3015,86
3016,95
3017,116
3018,80
3019,110
3020,29
3021,200
3022,390
3023,55
3024,75
3025,75
3026,120
3027,143
3028,250
3029,99
3030,150
3031,55
3032,175
3033,69
3034,184
3035,145
3036,100
3037,44
3038,70
3039,185
3040,225
3041,199
3042,60
3043,175
3044,199
3045,65
3046,190
3047,107
3048,150
3049,700
3050,75
3051,45
3052,179
3053,110
3054,245
3055,799
3056,100
3057,61
3058,475
3059,275
3060,250
3061,120
3062,135
3063,199
3064,75
3065,75
3066,75
3067,140
3068,90
3069,80
3070,115
3071,60
3072,175
3073,125
3074,185
3075,56
3076,64
3077,300
3078,455
3079,37
3080,193
3081,53
3082,161
3083,99
3084,420
3085,92
3086,195
3087,81
3088,65
3089,70
3090,400
3091,170
3092,175
3093,41
3094,149
3095,87
3096,300
3097,92
3098,85
3099,150
3100,300
3101,139
3102,90
3103,118
3104,295
3105,125
3106,122
3107,280
3108,215
3109,89
3110,130
3111,201
3112,119
3113,103
3114,72
3115,169
3116,240
3117,180
3118,150
3119,120
3120,345
3121,95
3122,550
3123,150
3124,95
3125,90
3126,175
3127,225
3128,240
3129,150
3130,44
3131,1700
3132,299
3133,120
3134,525
3135,600
3136,88
3137,139
3138,200
3139,100
3140,209
3141,240
3142,90
3143,73
3144,90
3145,200
3146,94
3147,145
3148,199
3149,150
3150,85
3151,195
3152,173
3153,159
3154,85
3155,120
3156,225
3157,175
3158,130
3159,249
3160,38
3161,53
3162,125
3163,245
3164,150
3165,32
3166,160
3167,175
3168,40
3169,58
3170,149
3171,200
3172,100
3173,50
3174,97
3175,84
3176,275
3177,99
3178,70
3179,149
3180,399
3181,145
3182,200
3183,59
3184,70
3185,249
3186,70
3187,45
3188,75
3189,70
3190,159
3191,499
3192,55
3193,228
3194,67
3195,119
3196,189
3197,350
3198,450
3199,45
3200,175
3201,83
3202,120
3203,35
3204,140
3205,45
3206,90
3207,79
3208,100
3209,225
3210,66
3211,140
3212,98
3213,140
3214,195
3215,60
3216,150
3217,40
3218,130
3219,75
3220,248
3221,450
3222,120
3223,250
3224,80
3225,140
3226,120
3227,45
3228,100
3229,175
3230,130
3231,175
3232,40
3233,650
3234,85
3235,175
3236,105
3237,80
3238,150
3239,195
3240,750
3241,249
3242,140
3243,180
3244,90
3245,120
3246,85
3247,174
3248,150
3249,295
3250,180
3251,172
3252,130
3253,52
3254,220
3255,50
3256,37
3257,85
3258,249
3259,150
3260,119
3261,49
3262,90
3263,200
3264,97
3265,399
3266,151
3267,200
3268,200
3269,82
3270,130
3271,69
3272,150
3273,150
3274,150
3275,100
3276,195
3277,251
3278,200
3279,100
3280,140
3281,146
3282,250
3283,499
3284,80
3285,80
3286,220
3287,102
3288,120
3289,170
3290,235
3291,149
3292,180
3293,89
3294,199
3295,72
3296,80
3297,99
3298,125
3299,150
3300,100
3301,106
3302,250
3303,150
3304,100
3305,189
3306,1999
3307,120
3308,100
3309,149
3310,480
3311,100
3312,300
3313,33
3314,175
3315,142
3316,135
3317,135
3318,350
3319,80
3320,80
3321,87
3322,450
3323,275
3324,150
3325,50
3326,79
3327,60
3328,45
3329,120
3330,145
3331,175
3332,137
3333,1500
3334,86
3335,90
3336,345
3337,150
3338,250
3339,105
3340,130
3341,90
3342,150
3343,150
3344,225
3345,1000
3346,80
3347,150
3348,120
3349,53
3350,115
3351,175
3352,150
3353,162
3354,95
3355,55
3356,117
3357,175
3358,75
3359,189
3360,150
3361,45
3362,190
3363,130
3364,79
3365,850
3366,150
3367,100
3368,115
3369,300
3370,159
3371,500
3372,39
3373,250
3374,200
3375,250
3376,120
3377,105
3378,100
3379,175
3380,500
3381,120
3382,85
3383,320
3384,149
3385,400
3386,72
3387,300
3388,115
3389,325
3390,32
3391,100
3392,150
3393,95
3394,290
3395,30
3396,75
3397,140
3398,500
3399,100
3400,80
3401,125
3402,250
3403,50
3404,395
3405,100
3406,250
3407,79
3408,100
3409,52
3410,98
3411,120
3412,40
3413,345
3414,50
3415,45
3416,250
3417,350
3418,57
3419,120
3420,1000
3421,125
3422,145
3423,150
3424,89
3425,164
3426,210
3427,115
3428,110
3429,199
3430,272
3431,75
3432,69
3433,179
3434,106
3435,800
3436,100
3437,60
3438,120
3439,80
3440,75
3441,35
3442,88
3443,50
3444,45
3445,75
3446,79
3447,55
3448,45
3449,85
3450,80
3451,599
3452,110
3453,199
3454,94
3455,400
3456,60
3457,175
3458,200
3459,100
3460,50
3461,175
3462,199
3463,54
3464,130
3465,151
3466,80
3467,110
3468,60
3469,110
3470,73
3471,177
3472,90
3473,190
3474,105
3475,150
3476,65
3477,35
3478,700
3479,185
3480,150
3481,100
3482,575
3483,128
3484,299
3485,169
3486,109
3487,99
3488,130
3489,239
3490,100
3491,124
3492,69
3493,180
3494,225
3495,119
3496,220
3497,150
3498,75
3499,51
3500,150
3501,91
3502,139
3503,100
3504,60
3505,255
3506,94
3507,179
3508,135
3509,50
3510,350
3511,150
3512,375
3513,150
3514,175
3515,170
3516,275
3517,30
3518,150
3519,140
3520,200
3521,560
3522,240
3523,99
3524,195
3525,89
3526,65
3527,156
3528,120
3529,400
3530,210
3531,159
3532,55
3533,129
3534,300
3535,79
3536,100
3537,6000
3538,64
3539,110
3540,55
3541,55
3542,75
3543,70
3544,85
3545,130
3546,120
3547,50
3548,100
3549,145
3550,100
3551,200
3552,80
3553,200
3554,325
3555,120
3556,180
3557,379
3558,33
3559,60
3560,199
3561,149
3562,150
3563,98
3564,250
3565,60
3566,149
3567,95
3568,85
3569,90
3570,47
3571,180
3572,110
3573,170
3574,210
3575,900
3576,65
3577,60
3578,225
3579,200
3580,170
3581,62
3582,125
3583,106
3584,93
3585,85
3586,300
3587,224
3588,145
3589,40
3590,135
3591,97
3592,69
3593,225
3594,900
3595,215
3596,99
3597,850
3598,2000
3599,60
3600,303
3601,750
3602,111
3603,60
3604,320
3605,112
3606,185
3607,100
3608,150
3609,130
3610,130
3611,575
3612,125
3613,190
3614,70
3615,599
3616,80
3617,99
3618,100
3619,200
3620,60
3621,100
3622,2000
3623,90
3624,61
3625,99
3626,100
3627,340
3628,75
3629,130
3630,140
3631,112
3632,160
3633,165
3634,80
3635,850
3636,950
3637,1500
3638,160
3639,300
3640,150
3641,250
3642,100
3643,49
3644,675
3645,150
3646,300
3647,79
3648,225
3649,90
3650,285
3651,300
3652,55
3653,80
3654,90
3655,325
3656,55
3657,208
3658,156
3659,85
3660,200
3661,180
3662,250
3663,325
3664,140
3665,160
3666,130
3667,110
3668,150
3669,149
3670,900
3671,215
3672,155
3673,50
3674,225
3675,65
3676,112
3677,250
3678,65
3679,159
3680,99
3681,395
3682,145
3683,185
3684,1500
3685,45
3686,60
3687,749
3688,55
3689,1000
3690,165
3691,285
3692,220
3693,75
3694,120
3695,4000
3696,650
3697,750
3698,100
3699,95
3700,1000
3701,119
3702,1200
3703,200
3704,48
3705,30
3706,65
3707,79
3708,105
3709,420
3710,250
3711,95
3712,290
3713,100
3714,395
3715,180
3716,380
3717,40
3718,45
3719,300
3720,5250
3721,1500
3722,125
3723,1500
3724,110
3725,105
3726,45
3727,1000
3728,80
3729,375
3730,1000
3731,1500
3732,1550
3733,89
3734,129
3735,500
3736,500
3737,250
3738,250
3739,175
3740,40
3741,400
3742,85
3743,219
3744,130
3745,149
3746,100
3747,289
3748,67
3749,221
3750,750
3751,75
3752,350
3753,425
3754,200
3755,1000
3756,100
3757,65
3758,1250
3759,112
3760,175
3761,1485
3762,120
3763,150
3764,369
3765,81
3766,89
3767,199
3768,149
3769,45
3770,149
3771,600
3772,400
3773,65
3774,6500
3775,150
3776,265
3777,199
3778,395
3779,150
3780,130
3781,175
3782,2750
3783,90
3784,1500
3785,2500
3786,350
3787,250
3788,3750
3789,250
3790,500
3791,180
3792,800
3793,1600
3794,85
3795,49
3796,750
3797,91
3798,100
3799,152
3800,250
3801,110
3802,73
3803,300
3804,1000
3805,135
3806,75
3807,600
3808,800
3809,250
3810,200
3811,75
3812,1000
3813,900
3814,70
3815,88
3816,425
3817,975
3818,305
3819,220
3820,150
3821,49
3822,86
3823,140
3824,86
3825,650
3826,350
3827,225
3828,75
3829,150
3830,199
3831,95
3832,200
3833,200
3834,175
3835,129
3836,200
3837,60
3838,130
3839,115
3840,135
3841,300
3842,59
3843,196
3844,128
3845,400
3846,200
3847,180
3848,60
3849,70
3850,40
3851,250
3852,80
3853,85
3854,70
3855,55
3856,60
3857,100
3858,73
3859,145
3860,65
3861,162
3862,275
3863,56
3864,200
3865,250
3866,500
3867,120
3868,55
3869,59
3870,99
3871,155
3872,200
3873,60
3874,85
3875,150
3876,45
3877,200
3878,120
3879,100
3880,195
3881,38
3882,75
3883,76
3884,175
3885,500
3886,179
3887,200
3888,400
3889,32
3890,50
3891,75
3892,40
3893,62
3894,239
3895,179
3896,250
3897,400
3898,98
3899,89
3900,185
3901,125
3902,180
3903,30
3904,60
3905,115
3906,200
3907,70
3908,179
3909,109
3910,124
3911,159
3912,85
3913,109
3914,110
3915,500
3916,65
3917,112
3918,25
3919,220
3920,79
3921,200
3922,55
3923,50
3924,129
3925,195
3926,79
3927,65
3928,123
3929,70
3930,100
3931,69
3932,450
3933,650
3934,125
3935,75
3936,154
3937,60
3938,279
3939,80
3940,84
3941,180
3942,100
3943,86
3944,189
3945,130
3946,150
3947,149
3948,83
3949,180
3950,18
3951,100
3952,145
3953,133
3954,75
3955,100
3956,99
3957,132
3958,72
3959,125
3960,102
3961,129
3962,107
3963,250
3964,90
3965,200
3966,90
3967,200
3968,160
3969,124
3970,95
3971,129
3972,110
3973,92
3974,175
3975,30
3976,134
3977,400
3978,152
3979,75
3980,169
3981,95
3982,90
3983,60
3984,180
3985,84
3986,98
3987,90
3988,134
3989,119
3990,141
3991,199
3992,108
3993,150
3994,175
3995,90
3996,45
3997,49
3998,63
3999,100
4000,110
4001,600
4002,395
4003,70
4004,399
4005,145
4006,59
4007,50
4008,145
4009,245
4010,149
4011,50
4012,150
4013,110
4014,60
4015,165
4016,53
4017,160
4018,38
4019,49
4020,47
4021,120
4022,175
4023,129
4024,105
4025,275
4026,99
4027,210
4028,65
4029,52
4030,100
4031,91
4032,124
4033,200
4034,550
4035,70
4036,150
4037,176
4038,99
4039,130
4040,109
4041,75
4042,95
4043,50
4044,100
4045,68
4046,104
4047,30
4048,595
4049,65
4050,55
4051,250
4052,85
4053,90
4054,90
4055,90
4056,199
4057,275
4058,125
4059,150
4060,140
4061,120
4062,60
4063,36
4064,85
4065,85
4066,45
4067,92
4068,30
4069,75
4070,99
4071,100
4072,115
4073,175
4074,112
4075,450
4076,103
4077,117
4078,150
4079,129
4080,145
4081,115
4082,90
4083,90
4084,100
4085,41
4086,145
4087,139
4088,117
4089,50
4090,80
4091,100
4092,225
4093,70
4094,80
4095,70
4096,31
4097,40
4098,290
4099,235
4100,200
4101,180
4102,110
4103,120
4104,142
4105,105
4106,100
4107,102
4108,152
4109,150
4110,95
4111,67
4112,65
4113,79
4114,55
4115,83
4116,200
4117,150
4118,160
4119,80
4120,159
4121,90
4122,45
4123,100
4124,125
4125,100
4126,80
4127,2300
4128,90
4129,140
4130,52
4131,200
4132,94
4133,40
4134,55
4135,69
4136,200
4137,100
4138,53
4139,425
4140,40
4141,40
4142,150
4143,65
4144,109
4145,60
4146,180
4147,95
4148,140
4149,155
4150,105
4151,45
4152,330
4153,50
4154,100
4155,49
4156,65
4157,70
4158,180
4159,130
4160,225
4161,225
4162,85
4163,125
4164,99
4165,95
4166,400
4167,99
4168,85
4169,90
4170,85
4171,130
4172,95
4173,149
4174,225
4175,135
4176,140
4177,200
4178,159
4179,200
4180,155
4181,125
4182,71
4183,75
4184,275
4185,70
4186,250
4187,200
4188,90
4189,50
4190,124
4191,110
4192,50
4193,75
4194,90
4195,130
4196,140
4197,200
4198,350
4199,100
4200,225
4201,65
4202,145
4203,189
4204,265
4205,409
4206,95
4207,175
4208,55
4209,200
4210,200
4211,69
4212,135
4213,325
4214,95
4215,117
4216,59
4217,85
4218,55
4219,80
4220,115
4221,78
4222,150
4223,195
4224,142
4225,150
4226,55
4227,97
4228,70
4229,70
4230,155
4231,68
4232,68
4233,150
4234,150
4235,150
4236,100
4237,110
4238,150
4239,160
4240,218
4241,430
4242,79
4243,120
4244,200
4245,120
4246,250
4247,200
4248,75
4249,175
4250,76
4251,75
4252,400
4253,75
4254,189
4255,55
4256,80
4257,69
4258,100
4259,100
4260,300
4261,53
4262,179
4263,100
4264,130
4265,120
4266,150
4267,105
4268,150
4269,200
4270,39
4271,67
4272,200
4273,129
4274,55
4275,65
4276,100
4277,55
4278,240
4279,150
4280,299
4281,160
4282,299
4283,99
4284,199
4285,100
4286,45
4287,44
4288,150
4289,100
4290,185
4291,150
4292,650
4293,100
4294,111
4295,99
4296,75
4297,103
4298,130
4299,109
4300,95
4301,100
4302,155
4303,60
4304,195
4305,69
4306,72
4307,300
4308,119
4309,100
4310,199
4311,75
4312,100
4313,125
4314,95
4315,295
4316,149
4317,150
4318,100
4319,45
4320,385
4321,87
4322,180
4323,59
4324,95
4325,130
4326,120
4327,113
4328,60
4329,40
4330,250
4331,150
4332,450
4333,149
4334,169
4335,105
4336,42
4337,325
4338,200
4339,160
4340,155
4341,151
4342,200
4343,80
4344,119
4345,5000
4346,45
4347,115
4348,65
4349,87
4350,110
4351,80
4352,250
4353,63
4354,200
4355,185
4356,250
4357,130
4358,185
4359,75
4360,240
4361,65
4362,195
4363,200
4364,120
4365,180
4366,53
4367,200
4368,100
4369,86
4370,225
4371,40
4372,60
4373,70
4374,35
4375,250
4376,4500
4377,8000
4378,169
4379,255
4380,290
4381,140
4382,115
4383,299
4384,160
4385,175
4386,120
4387,179
4388,74
4389,68
4390,235
4391,100
4392,270
4393,200
4394,161
4395,60
4396,155
4397,95
4398,125
4399,118
4400,80
4401,210
4402,150
4403,135
4404,118
4405,110
4406,70
4407,43
4408,140
4409,116
4410,159
4411,135
4412,39
4413,59
4414,600
4415,66
4416,130
4417,100
4418,50
4419,185
4420,54
4421,100
4422,180
4423,115
4424,350
4425,32
4426,165
4427,350
4428,795
4429,200
4430,175
4431,50
4432,190
4433,110
4434,414
4435,135
4436,150
4437,93
4438,70
4439,175
4440,155
4441,129
4442,50
4443,499
4444,80
4445,115
4446,47
4447,95
4448,249
4449,150
4450,77
4451,225
4452,70
4453,100
4454,87
4455,245
4456,300
4457,55
4458,120
4459,40
4460,115
4461,93
4462,37
4463,240
4464,130
4465,70
4466,149
4467,100
4468,200
4469,99
4470,220
4471,250
4472,103
4473,108
4474,75
4475,78
4476,75
4477,152
4478,150
4479,320
4480,220
4481,99
4482,950
4483,120
4484,100
4485,199
4486,100
4487,75
4488,84
4489,100
4490,75
4491,93
4492,140
4493,200
4494,200
4495,200
4496,100
4497,100
4498,120
4499,109
4500,126
4501,50
4502,325
4503,750
4504,135
4505,52
4506,124
4507,59
4508,215
4509,240
4510,150
4511,83
4512,70
4513,160
4514,200
4515,50
4516,87
4517,125
4518,250
4519,162
4520,67
4521,147
4522,149
4523,65
4524,250
4525,160
4526,150
4527,199
4528,64
4529,33
4530,500
4531,150
4532,110
4533,145
4534,40
4535,95
4536,185
4537,500
4538,115
4539,195
4540,105
4541,67
4542,75
4543,100
4544,125
4545,350
4546,150
4547,200
4548,270
4549,184
4550,275
4551,171
4552,425
4553,200
4554,165
4555,85
4556,170
4557,70
4558,125
4559,275
4560,120
4561,429
4562,225
4563,119
4564,175
4565,155
4566,100
4567,70
4568,95
4569,450
4570,215
4571,60
4572,75
4573,99
4574,300
4575,175
4576,195
4577,50
4578,175
4579,120
4580,54
4581,345
4582,225
4583,151
4584,110
4585,280
4586,99
4587,350
4588,70
4589,120
4590,89
4591,120
4592,85
4593,220
4594,125
4595,189
4596,100
4597,81
4598,45
4599,150
4600,62
4601,330
4602,80
4603,65
4604,125
4605,165
4606,90
4607,120
4608,250
4609,115
4610,55
4611,200
4612,149
4613,55
4614,400
4615,200
4616,111
4617,175
4618,150
4619,52
4620,88
4621,425
4622,175
4623,270
4624,180
4625,55
4626,105
4627,265
4628,60
4629,45
4630,89
4631,200
4632,149
4633,80
4634,125
4635,78
4636,65
4637,350
4638,115
4639,289
4640,158
4641,50
4642,234
4643,50
4644,69
4645,135
4646,89
4647,16
4648,300
4649,250
4650,70
4651,140
4652,175
4653,160
4654,200
4655,57
4656,90
4657,89
4658,90
4659,200
4660,100
4661,68
4662,170
4663,40
4664,500
4665,145
4666,250
4667,288
4668,245
4669,80
4670,125
4671,166
4672,330
4673,60
4674,130
4675,45
4676,165
4677,155
4678,119
4679,158
4680,169
4681,139
4682,125
4683,70
4684,135
4685,99
4686,175
4687,150
4688,250
4689,100
4690,100
4691,128
4692,121
4693,160
4694,135
4695,275
4696,180
4697,189
4698,250
4699,99
4700,200
4701,145
4702,100
4703,240
4704,90
4705,220
4706,100
4707,59
4708,78
4709,75
4710,78
4711,250
4712,150
4713,44
4714,69
4715,65
4716,90
4717,125
4718,78
4719,785
4720,99
4721,74
4722,130
4723,105
4724,145
4725,90
4726,215
4727,100
4728,92
4729,185
4730,1000
4731,160
4732,93
4733,300
4734,75
4735,370
4736,425
4737,200
4738,125
4739,179
4740,46
4741,150
4742,52
4743,80
4744,120
4745,300
4746,110
4747,200
4748,75
4749,200
4750,300
4751,22
4752,129
4753,125
4754,150
4755,185
4756,158
4757,30
4758,316
4759,175
4760,97
4761,175
4762,60
4763,72
4764,175
4765,225
4766,85
4767,150
4768,225
4769,400
4770,125
4771,200
4772,88
4773,250
4774,300
4775,89
4776,165
4777,84
4778,285
4779,150
4780,70
4781,300
4782,220
4783,149
4784,249
4785,90
4786,69
4787,120
4788,69
4789,54
4790,50
4791,51
4792,99
4793,290
4794,240
4795,49
4796,115
4797,78
4798,125
4799,135
4800,110
4801,205
4802,95
4803,55
4804,47
4805,39
4806,349
4807,250
4808,290
4809,85
4810,170
4811,146
4812,99
4813,150
4814,240
4815,500
4816,48
4817,129
4818,750
4819,180
4820,70
4821,150
4822,240
4823,100
4824,122
4825,400
4826,47
4827,140
4828,55
4829,110
4830,175
4831,80
4832,150
4833,200
4834,50
4835,99
4836,60
4837,225
4838,175
4839,60
4840,255
4841,75
4842,190
4843,495
4844,98
4845,150
4846,250
4847,215
4848,200
4849,100
4850,200
4851,200
4852,110
4853,115
4854,75
4855,289
4856,95
4857,197
4858,150
4859,225
4860,375
4861,56
4862,225
4863,70
4864,264
4865,199
4866,149
4867,142
4868,299
4869,50
4870,160
4871,127
4872,110
4873,69
4874,175
4875,179
4876,144
4877,175
4878,150
4879,109
4880,350
4881,75
4882,135
4883,39
4884,38
4885,195
4886,146
4887,318
4888,184
4889,140
4890,85
4891,170
4892,100
4893,350
4894,199
4895,77
4896,80
4897,79
4898,550
4899,155
4900,275
4901,119
4902,85
4903,84
4904,90
4905,135
4906,90
4907,150
4908,38
4909,87
4910,210
4911,80
4912,250
4913,175
4914,65
4915,140
4916,129
4917,159
4918,125
4919,249
4920,151
4921,79
4922,125
4923,135
4924,151
4925,600
4926,59
4927,273
4928,70
4929,95
4930,399
4931,96
4932,110
4933,110
4934,69
4935,85
4936,150
4937,170
4938,125
4939,130
4940,145
4941,500
4942,95
4943,150
4944,150
4945,56
4946,60
4947,85
4948,80
4949,100
4950,54
4951,113
4952,200
4953,75
4954,200
4955,110
4956,500
4957,180
4958,200
4959,69
4960,200
4961,140
4962,45
4963,35
4964,80
4965,150
4966,70
4967,200
4968,308
4969,270
4970,150
4971,365
4972,99
4973,175
4974,220
4975,80
4976,230
4977,60
4978,120
4979,45
4980,100
4981,138
4982,100
4983,230
4984,225
4985,120
4986,99
4987,150
4988,122
4989,150
4990,140
4991,150
4992,38
4993,200
4994,50
4995,45
4996,90
4997,85
4998,85
4999,108
5000,129
5001,275
5002,148
5003,250
5004,160
5005,130
5006,180
5007,50
5008,145
5009,94
5010,180
5011,80
5012,97
5013,90
5014,70
5015,120
5016,120
5017,165
5018,59
5019,91
5020,184
5021,45
5022,150
5023,139
5024,65
5025,65
5026,150
5027,115
5028,299
5029,80
5030,80
5031,100
5032,135
5033,80
5034,69
5035,75
5036,94
5037,192
5038,50
5039,58
5040,120
5041,69
5042,50
5043,125
5044,50
5045,85
5046,59
5047,130
5048,104
5049,95
5050,199
5051,105
5052,34
5053,120
5054,87
5055,125
5056,170
5057,250
5058,55
5059,80
5060,95
5061,150
5062,140
5063,150
5064,159
5065,95
5066,159
5067,65
5068,100
5069,85
5070,175
5071,175
5072,260
5073,80
5074,69
5075,100
5076,85
5077,95
5078,160
5079,49
5080,65
5081,150
5082,115
5083,113
5084,110
5085,75
5086,250
5087,50
5088,81
5089,69
5090,125
5091,65
5092,150
5093,175
5094,49
5095,191
5096,200
5097,250
5098,216
5099,200
5100,119
5101,118
5102,95
5103,110
5104,170
5105,99
5106,172
5107,75
5108,50
5109,77
5110,125
5111,75
5112,350
5113,55
5114,99
5115,545
5116,70
5117,250
5118,150
5119,55
5120,100
5121,100
5122,95
5123,175
5124,200
5125,190
5126,65
5127,400
5128,95
5129,197
5130,395
5131,100
5132,200
5133,165
5134,145
5135,75
5136,180
5137,73
5138,87
5139,74
5140,65
5141,199
5142,65
5143,160
5144,175
5145,200
5146,195
5147,99
5148,175
5149,190
5150,99
5151,100
5152,199
5153,199
5154,100
5155,45
5156,72
5157,129
5158,100
5159,85
5160,70
5161,100
5162,160
5163,185
5164,162
5165,80
5166,200
5167,45
5168,129
5169,55
5170,68
5171,120
5172,55
5173,50
5174,50
5175,150
5176,140
5177,136
5178,92
5179,125
5180,48
5181,82
5182,150
5183,90
5184,117
5185,71
5186,390
5187,58
5188,50
5189,150
5190,150
5191,80
5192,115
5193,70
5194,95
5195,85
5196,180
5197,149
5198,200
5199,69
5200,85
5201,117
5202,219
5203,100
5204,320
5205,95
5206,110
5207,105
5208,134
5209,45
5210,200
5211,110
5212,150
5213,149
5214,85
5215,200
5216,170
5217,40
5218,70
5219,95
5220,95
5221,350
5222,165
5223,120
5224,130
5225,40
5226,130
5227,120
5228,90
5229,120
5230,115
5231,150
5232,170
5233,124
5234,104
5235,99
5236,85
5237,158
5238,400
5239,100
5240,115
5241,55
5242,72
5243,170
5244,150
5245,39
5246,49
5247,39
5248,200
5249,185
5250,200
5251,110
5252,275
5253,105
5254,260
5255,175
5256,90
5257,125
5258,239
5259,195
5260,53
5261,99
5262,52
5263,130
5264,325
5265,135
5266,85
5267,68
5268,45
5269,87
5270,89
5271,150
5272,124
5273,169
5274,125
5275,145
5276,75
5277,75
5278,87
5279,50
5280,150
5281,95
5282,200
5283,120
5284,325
5285,165
5286,140
5287,33
5288,169
5289,75
5290,190
5291,39
5292,165
5293,79
5294,125
5295,349
5296,130
5297,40
5298,76
5299,50
5300,45
5301,80
5302,265
5303,65
5304,90
5305,115
5306,145
5307,45
5308,50
5309,72
5310,50
5311,57
5312,225
5313,80
5314,120
5315,450
5316,249
5317,100
5318,225
5319,95
5320,90
5321,101
5322,246
5323,120
5324,150
5325,119
5326,150
5327,80
5328,189
5329,90
5330,200
5331,120
